article	token	tfidf
69535	informationnel	0.01029254
68388	causer	0.01029408
67937	mammifère	0.01030007
68388	neurotoxicité	0.01030007
68388	968	0.01030007
68388	paléoenvironnement	0.01030007
68388	toxicological	0.01030007
68388	méthylmercur	0.01030007
68388	dérivé	0.01030007
68388	reproducteur	0.01030007
68388	neurotoxique	0.01030007
68388	orpaillag	0.01030007
68388	lessivage	0.01030007
68388	contaminent	0.01030007
68388	croquette	0.01030007
68388	pêcher	0.01030007
68388	neurotoxicter	0.01030007
68388	leucocyte	0.01030007
68388	glial	0.01030007
68388	neuromédiateur	0.01030007
68388	microglie	0.01030007
68388	dépourvu	0.01030007
68388	exacerber	0.01030007
68388	oxydoréduction	0.01030007
68388	neuroprotecteur	0.01030007
72630	capa	0.01030007
72630	grapp	0.01030007
72630	visage	0.01030007
72630	lambert	0.01030007
72630	argil	0.01030007
67383	organ	0.01030046
70751	lendemain	0.01030111
74449	dépendant	0.01030351
67071	transition	0.01030424
72392	areva	0.01031572
69534	emballer	0.01031761
68392	incontournable	0.01032674
67945	italien	0.01033506
68638	workshop	0.01034246
68638	verwaerd	0.01034246
73684	malyma	0.01034246
73684	hectolitre	0.01034246
67388	fabricant	0.01034885
67556	transitoire	0.01035065
69180	dériver	0.01035561
71357	contrastée	0.01035785
67392	inter	0.01035909
69817	vague	0.01035921
69539	convertir	0.01036159
67794	cataclysme	0.01036170
68645	grave	0.01036205
69178	procédure	0.01036319
68885	fermier	0.01036378
68885	anicap	0.01036378
68885	cnaol	0.01036378
68885	caprin	0.01036378
68885	jurer	0.01036378
68885	dénomination	0.01036378
75464	recycler	0.01036963
67940	testée	0.01037023
68276	inviter	0.01037375
73184	injecté	0.01037493
67939	orbite	0.01037855
70747	compacte	0.01038111
67555	parent	0.01038143
67945	valence	0.01038215
71363	réserver	0.01038231
67794	bourin	0.01038520
68386	dirigeant	0.01039122
68384	vétérinaire	0.01039127
67553	regroupement	0.01039143
70163	laboratory	0.01039928
68277	bâtiment	0.01040637
68646	ralentir	0.01040819
67938	encre	0.01040856
71614	integrated	0.01040991
67387	déterminent	0.01041174
68886	academy	0.01041655
68388	chair	0.01041665
68644	poudre	0.01042559
68281	réactiver	0.01042647
70915	précaution	0.01042829
70915	hiérarchiser	0.01042829
70915	irion	0.01042829
70915	serion	0.01042829
70915	survenu	0.01042829
70915	daïchi	0.01042829
70915	dévasté	0.01042829
70915	conformément	0.01042829
70915	calendrier	0.01042829
70915	asn	0.01042829
70915	dosimétrie	0.01042829
70915	victoire	0.01042829
70915	dériv	0.01042829
70915	247	0.01042829
70915	actualite	0.01042829
70915	64561	0.01042829
70915	htm	0.01042829
70915	horowitz	0.01042829
70915	rjh	0.01042829
70915	plutonium	0.01042829
70915	atpu	0.01042829
70915	masurca	0.01042829
70915	phénix	0.01042829
70915	osiris	0.01042829
73185	escal	0.01044997
73185	bangladesh	0.01044997
73185	philippine	0.01044997
73185	yunus	0.01044997
67391	bordeaux	0.01045030
67940	poincarer	0.01046186
67555	légum	0.01047174
67555	muscade	0.01047174
67944	intensif	0.01047365
72933	aéroportuaire	0.01047719
67389	particulier	0.01048574
68273	présider	0.01048872
67939	astrium	0.01048882
67383	fondation	0.01049012
68881	élever	0.01049680
68638	center	0.01049733
68280	ingrédient	0.01049900
67392	organis	0.01049968
67801	hospitalier	0.01050074
69817	christophe	0.01050666
71366	assiette	0.01050906
67799	prévenir	0.01051005
67553	salon	0.01051019
68385	réserv	0.01051379
68278	contribution	0.01051573
68279	corriger	0.01051575
67553	embarquer	0.01051779
67556	patient	0.01052215
73689	jury	0.01052396
67795	cursu	0.01052830
67385	lumière	0.01053248
68645	uvsq	0.01053417
74752	cela	0.01053616
67558	nanomètre	0.01054166
67388	panorama	0.01054352
72113	honoraire	0.01054695
67391	colza	0.01055285
73186	gat	0.01055463
67071	ecotechnologie	0.01055974
67071	écotoxique	0.01055974
67071	mobiliter	0.01055974
67071	brgm	0.01055974
67071	ifsttar	0.01055974
68389	réactivité	0.01056642
71618	intensifier	0.01057413
67554	grenoblois	0.01057710
71360	iri	0.01058560
67387	52	0.01058990
68383	mondiau	0.01059335
72115	serpent	0.01059953
72115	scorpion	0.01059953
67385	exposition	0.01060146
67554	portable	0.01060380
67938	pic	0.01061275
69542	canadien	0.01061317
71615	pluridisciplinaire	0.01061976
67386	évitant	0.01062287
67390	corréler	0.01062574
76213	nourricier	0.01062671
67796	sensibilité	0.01062783
68882	standardisation	0.01063029
67389	cellule	0.01063373
67804	european	0.01063483
67554	stand	0.01063921
69814	reposer	0.01064163
67556	descarte	0.01064598
67389	michael	0.01064641
68645	us	0.01064758
69178	6ème	0.01064911
67797	propriétaire	0.01065293
67556	strasbourg	0.01065854
67390	vérification	0.01065914
72633	humanoïde	0.01066121
68274	voiture	0.01066279
69183	bactérien	0.01066684
70166	durablement	0.01067574
67937	antimicrobien	0.01067814
70167	chimiquement	0.01068030
67553	trimestre	0.01068122
71621	océanographe	0.01068130
67554	générique	0.01068172
68392	onu	0.01068576
67553	institution	0.01068843
71362	transfère	0.01069454
71362	tianjin	0.01069454
71362	dhet	0.01069454
71362	sao	0.01069454
71362	paulo	0.01069454
71362	prefalc	0.01069454
71362	reformater	0.01069454
71362	guadeloupe	0.01069454
74453	epilepsi	0.01069454
74453	affection	0.01069454
74453	biovalley	0.01069454
74453	synapcell	0.01069454
74453	depauli	0.01069454
74453	gin	0.01069454
74453	fagni	0.01069454
74453	igf	0.01069454
74453	dysfonctionnement	0.01069454
74453	bischoff	0.01069454
74453	antiépileptique	0.01069454
74453	persistent	0.01069454
74453	cumuler	0.01069454
74453	indésirable	0.01069454
74453	vercueil	0.01069454
74453	ligue	0.01069454
71843	teindre	0.01071005
72121	éthanol	0.01071005
72936	république	0.01071576
67553	ind	0.01071951
67555	main	0.01072559
70161	meyer	0.01072581
67388	fournisseur	0.01072680
75458	dakar	0.01072878
75458	acacia	0.01072878
67553	thierry	0.01073243
67942	statistique	0.01073455
70747	inspirée	0.01073464
67940	interreg	0.01074025
67940	iva	0.01074025
67940	manche	0.01074025
67940	roulant	0.01074025
67940	handicaper	0.01074025
67940	ergothérapeute	0.01074025
67940	segard	0.01074025
67940	avancement	0.01074025
67940	atteitne	0.01074025
67940	essex	0.01074025
67940	ekhuft	0.01074025
67940	sautelet	0.01074025
67940	villeneuve	0.01074025
67940	ascq	0.01074025
67940	calver	0.01074025
67940	berck	0.01074025
74167	hélium	0.01074331
69177	débit	0.01074404
69537	douze	0.01074510
68274	automobile	0.01074944
67557	refrigeration	0.01075651
67557	cold	0.01075651
70425	prouesse	0.01075864
69816	ouvrent	0.01075986
68391	micromètre	0.01076933
68645	vallée	0.01076960
67937	22	0.01077122
67068	imagerie	0.01077238
67801	handicap	0.01077565
68277	m2	0.01077856
71357	équestre	0.01078089
69183	préalablement	0.01078189
67558	réinjecter	0.01078284
68389	aarhu	0.01078634
68389	lorrain	0.01078634
68389	montagnard	0.01078634
68389	fragmentation	0.01078634
68389	herbacée	0.01078634
68389	excéder	0.01078634
68389	rarement	0.01078634
73878	dangerosité	0.01078634
73878	recensement	0.01078634
73878	173	0.01078634
73878	venimeux	0.01078634
73878	waard	0.01078634
73878	ujf	0.01078634
73878	détecté	0.01078634
73878	isère	0.01078634
73878	océani	0.01078634
73878	béroud	0.01078634
75065	troie	0.01078634
75065	doxorubicine	0.01078634
75065	judith	0.01078634
75065	greciet	0.01078634
70169	media	0.01079329
70162	attentat	0.01079399
67943	priorité	0.01080458
72114	copper	0.01080954
72114	selenid	0.01080954
72114	limoge	0.01080954
72114	opv	0.01080954
72114	dinasolar	0.01080954
70425	aéroport	0.01081650
70424	supercalculateur	0.01081884
67557	revêtement	0.01081973
67799	18	0.01082437
73875	gtm	0.01083283
73875	ingénierist	0.01083283
73875	ghisolfo	0.01083283
73875	lmbo	0.01083283
73875	bulgarie	0.01083283
70162	renne	0.01084227
73435	justifier	0.01084584
69534	christian	0.01084751
67385	rendez	0.01085061
67940	médicau	0.01085422
68882	dualine	0.01085623
68882	déterminant	0.01085623
67945	portugal	0.01086038
67555	anglais	0.01086384
67941	concentré	0.01086464
68887	gastro	0.01086572
67554	électrique	0.01086598
74169	pluri	0.01086833
68383	guy	0.01087973
68383	delcroi	0.01087973
68383	classement	0.01087973
68383	ferrary	0.01087973
69184	régul	0.01087973
69184	thermorégulation	0.01087973
69184	vernejoul	0.01087973
69184	606	0.01087973
69184	articulation	0.01087973
69184	lariboisièr	0.01087973
69184	cytokine	0.01087973
69184	hématopoïèse	0.01087973
69184	résorber	0.01087973
69184	antidépresseur	0.01087973
69184	antimigraineux	0.01087973
69184	ostéoporose	0.01087973
69184	ménopauser	0.01087973
67390	s	0.01088013
67941	soldat	0.01088579
67939	balayage	0.01089545
68277	sommeil	0.01089930
68385	rhône	0.01090056
68881	miniaturiser	0.01090942
69538	7ème	0.01091867
68280	ludwik	0.01091875
68280	leibler	0.01091875
68280	molle	0.01091875
71617	parti	0.01092177
71360	denis	0.01092691
68275	geoinformation	0.01092703
68275	developmer	0.01092703
68275	ign	0.01092703
68275	multilicence	0.01092703
68275	gratuitement	0.01092703
68275	régionaliser	0.01092703
68275	emprunt	0.01092703
68275	tetis	0.01092703
68887	tractus	0.01092873
68276	dévoiler	0.01093294
68279	superficiel	0.01093304
69184	majoritairement	0.01093325
70744	traire	0.01093385
67802	endocrine	0.01093691
69816	prévue	0.01093794
67388	animal	0.01093878
67945	management	0.01094094
68280	légèreté	0.01094235
67555	enfance	0.01094572
68278	university	0.01095788
68385	plateform	0.01096856
67556	cérébral	0.01096936
69186	rond	0.01097116
70744	sclérose	0.01097423
72392	béhar	0.01097475
72392	frérot	0.01097475
72392	véolia	0.01097475
72392	asteralis	0.01097475
68383	subsister	0.01097964
72118	biopharmaceutiqu	0.01098389
69177	attache	0.01098798
70746	micali	0.01099625
68387	montbard	0.01099876
68387	rifler	0.01099876
68387	urgentiste	0.01099876
67386	envoi	0.01099946
70918	chirurgical	0.01100061
67797	moteur	0.01100201
67939	didier	0.01100827
74449	nu	0.01100911
68883	navigation	0.01100958
70163	spectro	0.01100974
68884	700	0.01101434
70744	statique	0.01101511
67386	câblé	0.01101536
67068	jacques	0.01101947
73432	pronostic	0.01102288
73432	budgétaire	0.01102288
67946	direct	0.01102454
67386	délai	0.01102494
68385	biocarburant	0.01103110
67555	repa	0.01103132
67387	espèce	0.01103242
68885	analytique	0.01103269
67794	afrique	0.01103284
67558	neutron	0.01103314
68383	asie	0.01103730
70167	approcher	0.01103916
73877	délicat	0.01104338
68273	stockage	0.01104598
71617	executiv	0.01105222
67068	onde	0.01105578
68280	métal	0.01106012
71616	extrémité	0.01106121
68281	salle	0.01106194
67939	nuage	0.01106202
67937	bloquer	0.01106392
72116	ophtalmologie	0.01106482
71614	motion	0.01106537
67554	140	0.01106889
68646	neurologue	0.01107033
72401	neuroscience	0.01107118
69817	geapsi	0.01107144
69817	réaliseron	0.01107144
69817	écophysiologist	0.01107144
68276	doctoral	0.01107792
70743	ferrer	0.01108288
67388	fonctionnalité	0.01108494
70744	accrocher	0.01109837
69186	bibliographie	0.01109930
67392	annuel	0.01110207
70920	approfondir	0.01110234
67556	déficit	0.01110274
70917	1982	0.01110435
67071	durable	0.01110612
68283	concilier	0.01110617
67558	rigide	0.01111566
68642	net	0.01112043
68642	sélénium	0.01112043
68642	vitale	0.01112043
68642	monopoliser	0.01112043
68642	fragmenté	0.01112043
68642	représentativité	0.01112043
68642	instance	0.01112043
68642	bmbf	0.01112043
68642	jûlich	0.01112043
68642	vinnova	0.01112043
68642	sgu	0.01112043
68642	m2i	0.01112043
68642	teke	0.01112043
68642	cdti	0.01112043
68642	fct	0.01112043
68642	ncbir	0.01112043
68642	hongrie	0.01112043
68642	mbfh	0.01112043
68642	programmation	0.01112043
68642	etp	0.01112043
68642	smr	0.01112043
68385	accumuler	0.01112445
67801	négatif	0.01112620
72631	sensation	0.01113351
70169	600	0.01113681
67945	créteil	0.01113936
68884	territorial	0.01113985
70751	egalement	0.01114103
69185	1ère	0.01114750
67796	fumée	0.01115077
72397	gigantesque	0.01116305
67939	atmosphérique	0.01116627
76207	faille	0.01116885
69182	foliaire	0.01119320
74749	restauration	0.01119539
68888	peuple	0.01120027
68882	minimal	0.01120247
72937	fédérateur	0.01120453
71842	welience	0.01120726
69177	pur	0.01121237
69820	vibration	0.01121789
67390	médicament	0.01121796
69533	rcp	0.01121972
75792	goettmann	0.01121972
75792	2017	0.01121972
75792	niobium	0.01121972
76510	stationner	0.01121972
76510	divisé	0.01121972
76510	remplacement	0.01121972
76510	inutile	0.01121972
76510	leungchopan	0.01121972
76510	rff	0.01121972
76510	coupure	0.01121972
76510	alerté	0.01121972
76510	dissuasif	0.01121972
76510	malfaiteur	0.01121972
76510	generis	0.01121972
76510	ati	0.01121972
76510	peltier	0.01121972
68280	chaleur	0.01122311
68383	profondeur	0.01122432
68277	seine	0.01122726
67939	robuste	0.01122985
68276	révolution	0.01123022
68281	catherine	0.01123423
73437	dispense	0.01123586
67558	mélanger	0.01123850
67389	sollicitation	0.01124217
69821	priori	0.01124469
67558	fusionner	0.01124960
70164	novateur	0.01124997
68388	cortex	0.01126097
70426	décarboner	0.01126612
70921	organisateur	0.01126617
67803	synergie	0.01126709
67391	identification	0.01126716
69821	fortiori	0.01127003
69821	eurocentriste	0.01127003
69821	bouscule	0.01127003
69821	brillant	0.01127003
69821	postface	0.01127003
69821	aval	0.01127003
69821	nota	0.01127003
69821	bene	0.01127003
69821	rom	0.01127003
76509	évocateur	0.01127003
76509	subbotiner	0.01127003
76509	anner	0.01127003
76509	aura	0.01127003
76509	mari	0.01127003
76509	villain	0.01127003
76509	insulino	0.01127003
76509	aiguill	0.01127003
76509	naissante	0.01127003
76509	coaching	0.01127003
76509	présentiel	0.01127003
76509	rétorquer	0.01127003
76509	calculateur	0.01127003
67938	théorie	0.01127299
69182	calculer	0.01128060
67945	conference	0.01129025
68280	atome	0.01129157
70167	ampère	0.01129909
73683	label	0.01130274
70751	tex	0.01131126
70751	isolation	0.01131126
67390	tentative	0.01132080
67390	soldée	0.01132080
67390	ipsen	0.01132080
67390	octapeptid	0.01132080
67390	cyclique	0.01132080
67390	anneau	0.01132080
67390	somatostatine	0.01132080
67390	dimère	0.01132080
67390	conditionnée	0.01132080
67390	courbure	0.01132080
67390	angströms	0.01132080
67390	diamètre	0.01132080
67390	substituant	0.01132080
67390	nm	0.01132080
67390	incorporé	0.01132080
67390	assemblé	0.01132080
67390	biomimétiques	0.01132080
69816	ecology	0.01132670
67556	hôpital	0.01133338
71358	aérospatial	0.01133481
70426	energétique	0.01133931
67558	cosmétique	0.01135287
70920	avionneur	0.01136483
67387	longévité	0.01137813
71616	viveris	0.01138643
67802	diabète	0.01139016
68646	neurodégénératif	0.01140424
68646	fréquent	0.01140424
67068	physical	0.01140427
67556	protéine	0.01140482
74171	serge	0.01141038
69814	gallium	0.01141265
67945	artificielle	0.01141378
69177	element	0.01141593
68274	briser	0.01142438
72396	venue	0.01142877
67799	prestation	0.01143262
69814	laa	0.01144174
67945	marne	0.01144685
68640	fer	0.01145348
67555	compenser	0.01145522
67944	syndicat	0.01145702
67795	pédagogique	0.01145997
67071	evaluation	0.01146870
67941	inertiel	0.01146956
68383	dynamiser	0.01146961
68390	bours	0.01147142
67386	radio	0.01147296
68393	eurobiomed	0.01147655
73877	vinicole	0.01147961
68885	microbiologie	0.01148661
71619	boucle	0.01149188
68391	intensité	0.01149225
69542	antille	0.01149263
70423	design	0.01149934
68884	injecter	0.01150500
71618	hôte	0.01151291
67795	vivant	0.01152085
68275	gestionnaire	0.01152437
67942	entourer	0.01152663
68638	noir	0.01152792
74454	pratiquée	0.01152852
74454	totale	0.01152852
74454	normalement	0.01152852
74454	trachéotomie	0.01152852
74454	revêt	0.01152852
74454	masculin	0.01152852
74454	ablation	0.01152852
74454	amovible	0.01152852
74454	valve	0.01152852
74454	freund	0.01152852
74454	maurice	0.01152852
74454	bérenger	0.01152852
74454	pan	0.01152852
70914	fioraso	0.01153364
67937	insecte	0.01154107
68390	cristallin	0.01155728
68639	inauguration	0.01156190
71842	obtention	0.01156563
73434	poséidon	0.01158165
73434	swot	0.01158165
73434	annie	0.01158165
73434	cazenav	0.01158165
73434	lego	0.01158165
74457	déforestation	0.01158165
74457	malbouff	0.01158165
74457	planteur	0.01158165
74457	tranchée	0.01158165
74457	définitive	0.01158165
74457	caricatural	0.01158165
74457	mondialiser	0.01158165
74457	antagoniste	0.01158165
74457	triturer	0.01158165
74457	plaît	0.01158165
74457	encyclopédie	0.01158165
74457	fascicul	0.01158165
74457	arrangent	0.01158165
74457	projecteur	0.01158165
74457	martèle	0.01158165
74457	stigmatiser	0.01158165
74750	incision	0.01158165
74750	physco	0.01158165
74750	étalant	0.01158165
74750	adsorption	0.01158165
74750	li	0.01158165
74750	innombrable	0.01158165
74750	mmc	0.01158165
74750	consistance	0.01158165
74750	diffèr	0.01158165
74750	déformation	0.01158165
74750	autoréparable	0.01158165
74750	décoller	0.01158165
74750	recollé	0.01158165
74750	repositionner	0.01158165
74750	nanocristal	0.01158165
74750	cellulose	0.01158165
74750	scalpel	0.01158165
67796	schneider	0.01159448
68393	surnommer	0.01159448
67799	renommer	0.01160920
67796	amériqu	0.01161124
67071	alliance	0.01161827
73187	psychiatrique	0.01161840
70752	rythmer	0.01162236
67939	spatial	0.01162805
70165	ua	0.01163527
70165	unmanned	0.01163527
70165	aircraft	0.01163527
70165	appliqu	0.01163527
70165	avalanch	0.01163527
70165	topographique	0.01163527
70165	périodique	0.01163527
70165	inspection	0.01163527
71358	levallois	0.01163527
71358	perret	0.01163527
72395	latente	0.01163527
72395	audit	0.01163527
72395	correctif	0.01163527
72395	jalon	0.01163527
72395	transférant	0.01163527
72395	recaler	0.01163527
